frames,millis,radial,angular
12110,203437.3299999861,5,-0.6435011087932844
12111,203453.69999995455,2.23606797749979,-0.4636476090008061
12112,203470.96499998588,2,0
12113,203486.3999999361,3,0
12114,203504.24499996006,2,0
12115,203521.57500002068,4,0
12116,203536.52999992482,3,0
12117,203553.34999994375,4,0
12118,203571.334999986,4,0
12119,203587.86999993026,4.123105625617661,0.24497866312686414
12120,203604.64000003412,8.06225774829855,0.12435499454676144
12121,203619.76499995217,7.0710678118654755,0.1418970546041639
12122,203637.98999995925,8.54400374531753,0.3587706702705722
12123,203654.6349999262,8.94427190999916,0.4636476090008061
12124,203671.15499998908,13.038404810405298,0.5667292175235064
12125,203687.099999981,11.40175425099138,0.6610431688506868
12126,203704.12999996915,12.041594578792296,0.7266423406817256
12127,203719.69499997795,14.212670403551895,0.8850668158886104
12128,203737.51999996603,13.038404810405298,1.0040671092713902
12129,203753.84999997914,14.212670403551895,0.8850668158886104
12130,203769.92999995127,11.40175425099138,0.9097531579442097
12131,203786.2549999263,13.45362404707371,0.83798122500839
12132,203804.51499996707,14.422205101855956,0.982793723247329
12133,203820.1949999202,8.602325267042627,0.9505468408120751
12134,203836.32000000216,8.602325267042627,0.9505468408120751
12135,203853.32999995444,7.810249675906654,0.6947382761967033
12136,203870.60000002384,7.810249675906654,0.6947382761967033
12137,203887.5700000208,6.708203932499369,0.4636476090008061
12138,203903.24999997392,8.246211251235321,0.24497866312686414
12139,203921.40999995172,6.082762530298219,0.16514867741462683
12140,203937.8049999941,6,0
12141,203953.12999992166,7.280109889280518,-0.27829965900511133
12142,203970.65000003204,12.041594578792296,-0.844153986113171
12143,203986.45500000566,6.4031242374328485,-0.8960553845713439
12144,204004.01999999303,3.605551275463989,-0.982793723247329
12145,204020.55000001565,3.605551275463989,-0.982793723247329
12146,204038.20499998983,4.47213595499958,-1.1071487177940904
12147,204054.34499995317,10.770329614269007,-1.1902899496825317
12148,204070.4749999568,17.72004514666935,-1.2847448850775784
12149,204086.4949999377,18.439088914585774,-1.3521273809209546
12150,204103.09500002768,11.40175425099138,-1.3045442776439713
12151,204120.83000002895,11.40175425099138,-1.3045442776439713
12152,204137.98999995925,5.0990195135927845,-1.373400766945016
12153,204153.330000001,3.1622776601683795,-1.2490457723982544
12154,204169.8150000302,2.8284271247461903,-0.7853981633974483
12155,204188.3150000358,5.0990195135927845,-1.373400766945016
12156,204202.8649999993,2.8284271247461903,-0.7853981633974483
12157,204221.3149999734,3.1622776601683795,-1.2490457723982544
12158,204237.86999995355,2.23606797749979,-1.1071487177940904
12159,204253.63499997184,2.23606797749979,-1.1071487177940904
12160,204270.0799999293,2.23606797749979,-0.4636476090008061
12161,204287.965000025,2.8284271247461903,-0.7853981633974483
12162,204304.01500000153,4.242640687119285,-0.7853981633974483
12163,204320.1199999312,3.1622776601683795,-0.3217505543966422
12164,204336.85500000138,6.082762530298219,-0.16514867741462683
12165,204353.43999997713,10,0
12166,204370.86000002455,9.055385138137417,0.11065722117389563
12167,204387.49500003178,8.06225774829855,0.12435499454676144
12168,204404.3149999343,7.280109889280518,0.27829965900511133
12169,204419.830000028,6.082762530298219,0.16514867741462683
12170,204438.1150000263,7.0710678118654755,0.1418970546041639
12171,204453.19499995094,7.280109889280518,0.27829965900511133
12172,204471.91999992356,7.615773105863909,0.4048917862850834
12173,204487.49999993015,9.848857801796104,0.41822432957922906
12174,204503.4900000319,9.219544457292887,0.7086262721276703
12175,204520.7999999402,14.866068747318506,0.8329812666744317
12176,204536.9049999863,27.018512172212592,0.8902751021276822
12177,204554.21500001103,20,0.9272952180016122
12178,204572.0999999903,18.601075237738275,0.9380474917927134
12179,204587.59499993175,14.422205101855956,0.982793723247329
12180,204603.1850000145,15,0.9272952180016122
12181,204620.63000001945,15.620499351813308,0.8760580505981934
12182,204636.45500002895,10.63014581273465,0.851966327173272
12183,204654.974999954,12.041594578792296,0.7266423406817256
12184,204670.91500002425,9.433981132056603,0.5585993153435624
12185,204687.7899999963,7.810249675906654,0.6947382761967033
12186,204703.9700000314,6.324555320336759,0.3217505543966422
12187,204720.90499999467,5.385164807134504,0.3805063771123649
12188,204736.5849999478,3,0
12189,204753.03499994334,3,0
12190,204769.74000001792,5.656854249492381,-0.7853981633974483
12191,204788.2100000279,6.4031242374328485,-0.8960553845713439
12192,204804.909999948,7.810249675906654,-0.8760580505981934
12193,204819.95499995537,11.180339887498949,-1.1071487177940904
12194,204837.57999993395,10,-0.9272952180016122
12195,204854.90999999456,10.816653826391969,-0.982793723247329
12196,204870.72000000626,13.038404810405298,-1.0040671092713902
12197,204886.99000002816,12.529964086141668,-1.0714496051147666
12198,204903.27499993145,12.083045973594572,-1.1441688336680205
12199,204919.70500000753,8.54400374531753,-1.2120256565243244
12200,204936.38999992982,12.083045973594572,-1.1441688336680205
12201,204953.3550000051,8.06225774829855,-1.0516502125483738
12202,204970.61999992002,11.180339887498949,-1.1071487177940904
12203,204986.97500000708,6.708203932499369,-1.1071487177940904
12204,205003.3500000136,8.06225774829855,-1.0516502125483738
12205,205019.69999994617,5,-0.9272952180016122
12206,205036.26500000246,4.242640687119285,-0.7853981633974483
12207,205054.1250000242,5,-0.6435011087932844
12208,205069.83499997295,3.605551275463989,-0.5880026035475675
12209,205087.5600000145,3.605551275463989,-0.5880026035475675
12210,205103.1550000189,4.47213595499958,-0.4636476090008061
12211,205119.77999994997,5.385164807134504,-0.3805063771123649
12212,205136.14499999676,4,0
12213,205153.04999996442,3,0
12214,205170.3849999467,4,0
12215,205186.98499992024,5,0
12216,205204.06999997795,7,0
12217,205220.61999992002,6.082762530298219,0.16514867741462683
12218,205236.4499999676,8.06225774829855,0.12435499454676144
12219,205253.98999999743,7.280109889280518,0.27829965900511133
12220,205270.1249999227,6.324555320336759,0.3217505543966422
12221,205288.21999998763,6.4031242374328485,0.6747409422235527
12222,205303.1750000082,12.041594578792296,0.844153986113171
12223,205320.66500000656,10.816653826391969,0.982793723247329
12224,205337.509999983,8.06225774829855,1.0516502125483738
12225,205353.1199999852,9.433981132056603,1.0121970114513341
12226,205371.51999992784,7.615773105863909,1.1659045405098132
12227,205386.6449999623,10.295630140987,1.0636978224025597
12228,205404.18499999214,9.433981132056603,1.0121970114513341
12229,205421.72500002198,10.295630140987,1.0636978224025597
12230,205437.4100000132,12.806248474865697,0.8960553845713439
12231,205453.64999992307,10,0.9272952180016122
12232,205469.8700000299,8.48528137423857,0.7853981633974483
12233,205486.47499992512,11.40175425099138,0.9097531579442097
12234,205504.4849999249,5,0.9272952180016122
12235,205519.9100000318,2.23606797749979,1.1071487177940904
12236,205537.89999999572,2.23606797749979,0.4636476090008061
12237,205555.36499992013,2.23606797749979,0.4636476090008061
12238,205569.85500000883,3.1622776601683795,0.3217505543966422
12239,205588.46999995876,4.123105625617661,0.24497866312686414
12240,205604.01000001002,3.1622776601683795,0.3217505543966422
12241,205621.74999993294,3.1622776601683795,0.3217505543966422
12242,205636.9549999945,4.123105625617661,0.24497866312686414
12243,205653.1299999915,5.0990195135927845,0.19739555984988078
12244,205672.95499995816,6,0
12245,205687.2399999993,2,0
12246,205704.46499995887,2,0
12247,205720.60000000056,1,0
12248,205737.6449999865,4.47213595499958,-1.1071487177940904
12249,205754.89500002004,4.47213595499958,-1.1071487177940904
12250,205770.5099999439,7.280109889280518,-1.2924966677897853
12251,205788.24499994516,9.486832980505138,-1.2490457723982544
12252,205804.52999996487,18.110770276274835,-1.460139105621001
12253,205820.40500000585,10,0
12254,205836.5299999714,17,0
12255,205853.86999999173,10,0
12256,205870.41500001214,9,0
12257,205887.48000003397,2,0
12258,205902.7449999703,0,0
12259,205919.49999995995,0,0
12260,205936.6699999664,0,0
12261,205953.11499992386,1,0
12262,205969.75499996915,2,0
12263,205987.0649999939,0,0
12264,206003.26499994844,0,0
12265,206019.70499998424,0,0
12266,206036.2099999329,0,0
12267,206052.79500002507,0,0
12268,206070.3499999363,0,0
12269,206087.5300000189,0,0
12270,206103.61999995075,0,0
12271,206119.3750000093,0,0
12272,206136.17499999236,0,0
12273,206152.7599999681,0,0
12274,206169.46499992628,0,0
12275,206186.43000000156,0,0
12276,206203.34999996703,0,0
12277,206219.48999993037,0,0
12278,206237.50499996822,0,0
12279,206254.16999997105,0,0
12280,206269.48999997694,0,0
12281,206285.89499997906,0,0
12282,206304.12999994587,0,0
12283,206320.70999999996,0,0
12284,206336.11999999266,0,0
12285,206354.25500001293,0,0
12286,206370.76499999966,0,0
12287,206386.1849999521,0,0
12288,206403.01499993075,0,0
12289,206419.5850000251,0,0
12290,206436.43499992322,0,0
12291,206452.62500003446,0,0
12292,206470.32500000205,0,0
12293,206487.4650000129,0,0
12294,206504.239999922,0,0
12295,206520.8649999695,2,0
12296,206538.4550000308,5,-0.9272952180016122
12297,206553.07000002358,5,-0.9272952180016122
12298,206570.2899999451,6.4031242374328485,-0.6747409422235527
12299,206587.2949999757,5,-0.6435011087932844
12300,206603.26999996323,3.605551275463989,-0.5880026035475675
12301,206621.3599999901,5,-0.6435011087932844
12302,206636.23499998357,3.605551275463989,-0.5880026035475675
12303,206653.59999996144,3.1622776601683795,-0.3217505543966422
12304,206669.79499999434,5.385164807134504,-0.3805063771123649
12305,206686.61999993492,5.830951894845301,-0.5404195002705842
12306,206704.01999994647,4.123105625617661,-0.24497866312686414
12307,206720.7749999361,4.47213595499958,-0.4636476090008061
12308,206736.4349999698,3.1622776601683795,-0.3217505543966422
12309,206754.6099999454,2.23606797749979,-0.4636476090008061
12310,206770.90499992482,1,0
12311,206786.57500003465,1,0
12312,206803.4800000023,1.4142135623730951,-0.7853981633974483
12313,206820.13999996707,1,0
12314,206837.9600000335,2.23606797749979,-0.4636476090008061
12315,206854.31500000414,3.1622776601683795,-0.3217505543966422
12316,206871.42999994103,2.23606797749979,-0.4636476090008061
12317,206886.42500003334,2.23606797749979,-0.4636476090008061
12318,206903.18499994464,1,0
12319,206922.15499992017,0,0
12320,206937.7749999985,0,0
12321,206954.05499998014,0,0
12322,206969.61999998894,0,0
12323,206987.02499992214,0,0
12324,207002.66499991994,0,0
12325,207019.55500000622,0,0
12326,207036.0749999527,0,0
12327,207053.70499996934,0,0
12328,207070.33999997657,3.1622776601683795,-0.3217505543966422
12329,207087.88499992806,5.385164807134504,-0.3805063771123649
12330,207103.78999996465,8.54400374531753,-0.3587706702705722
12331,207119.3750000093,13.416407864998739,-0.4636476090008061
12332,207137.94499996584,18.384776310850235,-0.3906070436976868
12333,207153.6700000288,9.486832980505138,-0.3217505543966422
12334,207169.78999995627,9.486832980505138,-0.3217505543966422
12335,207186.12500000745,4.47213595499958,-0.4636476090008061
12336,207202.9399999883,2.23606797749979,-0.4636476090008061
12337,207220.87999992073,0,0
12338,207237.6299999887,0,0
12339,207254.7749999212,4.123105625617661,-1.3258176636680326
12340,207271.11500001047,4.123105625617661,-1.3258176636680326
12341,207288.61499996856,5.0990195135927845,-1.373400766945016
12342,207304.31999999564,8.06225774829855,-1.446441332248135
12343,207321.37499994133,5.385164807134504,-1.1902899496825317
12344,207337.0199999772,5.0990195135927845,-1.373400766945016
12345,207353.63999998663,5.0990195135927845,-1.373400766945016
12346,207370.29999995138,5.830951894845301,-1.0303768265243125
12347,207388.55999999214,2.23606797749979,-1.1071487177940904
12348,207403.06499996223,1,0
12349,207420.8449999569,1.4142135623730951,-0.7853981633974483
12350,207437.58499994874,1.4142135623730951,-0.7853981633974483
12351,207454.40499996766,3.1622776601683795,-0.3217505543966422
12352,207470.8249999676,2.8284271247461903,-0.7853981633974483
12353,207488.39499999303,5,-0.6435011087932844
12354,207504.8399999505,4.47213595499958,-0.4636476090008061
12355,207521.07499993872,3.605551275463989,-0.5880026035475675
12356,207537.77499997523,4.123105625617661,-0.24497866312686414
12357,207553.89999994077,5.385164807134504,-0.3805063771123649
12358,207570.25500002783,8.246211251235321,-0.24497866312686414
12359,207587.4499999918,6.324555320336759,-0.3217505543966422
12360,207604.63499999605,6.082762530298219,-0.16514867741462683
12361,207620.99500000477,3.1622776601683795,-0.3217505543966422
12362,207637.5850000186,4.123105625617661,-0.24497866312686414
12363,207653.96999998484,4,0
12364,207670.79499992542,3,0
12365,207686.4699999569,7,0
12366,207704.2300000321,8.94427190999916,0.4636476090008061
12367,207720.68000002764,10.295630140987,0.507098504392337
12368,207737.83500003628,10.295630140987,0.507098504392337
12369,207753.43499996234,8.06225774829855,0.5191461142465229
12370,207771.214999957,7.211102550927978,0.5880026035475675
12371,207787.86499996204,7.0710678118654755,0.7853981633974483
12372,207804.5549999224,6.4031242374328485,0.6747409422235527
12373,207821.0899999831,9.219544457292887,0.8621700546672264
12374,207838.02999998443,8.48528137423857,0.7853981633974483
12375,207853.11499994714,12.041594578792296,0.7266423406817256
12376,207871.32000003476,10.63014581273465,0.7188299996216245
12377,207887.26500002667,7.211102550927978,0.5880026035475675
12378,207903.74999993946,8.06225774829855,0.5191461142465229
12379,207920.26499996427,8.54400374531753,0.3587706702705722
12380,207937.47999996413,9.486832980505138,0.3217505543966422
12381,207953.68999999482,5,0
12382,207971.07500000857,5.0990195135927845,0.19739555984988078
12383,207987.3399999924,4,0
12384,208004.33999998495,5,0
12385,208021.2949999841,4,0
12386,208037.18999994453,8.246211251235321,-0.24497866312686414
12387,208055.24000001606,5,-0.6435011087932844
12388,208071.46499992814,3.605551275463989,-0.5880026035475675
12389,208087.08500000648,4.47213595499958,-0.4636476090008061
12390,208104.27999997046,1,0
12391,208121.8349999981,1,0
12392,208137.28000002448,3.1622776601683795,-1.2490457723982544
12393,208154.7299999511,4,0
12394,208170.94500001986,8.06225774829855,-1.446441332248135
12395,208186.66000000667,11,0
12396,208204.15999996476,15.033296378372908,-1.5042281630190728
12397,208219.84499995597,18.110770276274835,-1.460139105621001
12398,208237.5400000019,17.46424919657298,-1.3397056595989996
12399,208254.74999996368,10.44030650891055,-1.2793395323170296
12400,208270.77499998268,12.529964086141668,-1.0714496051147666
12401,208287.890000036,7.615773105863909,-1.1659045405098132
12402,208303.82999998983,5,-0.9272952180016122
12403,208320.4549999209,2.23606797749979,-1.1071487177940904
12404,208337.53499994054,2.23606797749979,-0.4636476090008061
12405,208355.2849999396,2.8284271247461903,-0.7853981633974483
12406,208369.91999996826,2.8284271247461903,-0.7853981633974483
12407,208387.3850000091,3.605551275463989,-0.5880026035475675
12408,208403.05999992415,2.8284271247461903,-0.7853981633974483
12409,208420.69499997888,1.4142135623730951,-0.7853981633974483
12410,208438.1900000153,1,0
12411,208454.10999993328,1,0
12412,208471.26000002027,2.23606797749979,-0.4636476090008061
12413,208486.68500001077,5.385164807134504,-0.3805063771123649
12414,208504.91999997757,8.54400374531753,-0.3587706702705722
12415,208520.5549999373,7.280109889280518,-0.27829965900511133
12416,208536.4549999358,6.082762530298219,-0.16514867741462683
12417,208554.04499999713,8,0
12418,208571.23499992304,8.06225774829855,0.5191461142465229
12419,208587.56999997422,11.40175425099138,0.6610431688506868
12420,208603.4150000196,15,0.6435011087932844
12421,208621.5599999996,9.433981132056603,0.5585993153435624
12422,208638.82500003092,9.219544457292887,0.7086262721276703
12423,208653.85499992408,8.48528137423857,0.7853981633974483
12424,208671.68499995023,5.656854249492381,0.7853981633974483
12425,208688.30999999773,5.385164807134504,1.1902899496825317
12426,208703.5400000168,9.486832980505138,1.2490457723982544
12427,208720.5749999266,8.06225774829855,1.446441332248135
12428,208737.5549999997,7.615773105863909,1.1659045405098132
12429,208753.58499994036,8.246211251235321,1.3258176636680326
12430,208771.3999999687,8.06225774829855,1.0516502125483738
12431,208788.0700000096,10.44030650891055,1.2793395323170296
12432,208803.89999994077,6.324555320336759,1.2490457723982544
12433,208821.60000002477,6.324555320336759,1.2490457723982544
12434,208837.32499997132,4.47213595499958,1.1071487177940904
12435,208853.63999998663,2,0
12436,208870.5299999565,2.8284271247461903,0.7853981633974483
12437,208887.2749999864,9.219544457292887,0.8621700546672264
12438,208904.38500000164,10,0.6435011087932844
12439,208921.71499994583,7.810249675906654,0.6947382761967033
12440,208936.48999999277,9.433981132056603,0.5585993153435624
12441,208955.27000003494,6.082762530298219,0.16514867741462683
12442,208970.69500002544,4,0
12443,208987.03999991994,3,0
12444,209004.4849999249,1.4142135623730951,-0.7853981633974483
12445,209021.0799999768,1.4142135623730951,-0.7853981633974483
12446,209037.04500000458,1.4142135623730951,-0.7853981633974483
12447,209054.88499999046,1,0
12448,209069.87999996636,1,0
12449,209086.35500003584,3.605551275463989,-0.5880026035475675
12450,209104.4899999397,3.605551275463989,-0.5880026035475675
12451,209121.12000002526,1.4142135623730951,-0.7853981633974483
12452,209136.15000003483,2,0
12453,209155.15000000596,1,0
12454,209171.42000002787,1,0
12455,209188.38499998674,3,0
12456,209204.8749999376,7.280109889280518,-1.2924966677897853
12457,209220.9899999434,9.219544457292887,-1.3521273809209546
12458,209238.49499993958,9.219544457292887,-1.3521273809209546
12459,209253.75499995425,14.317821063276353,-1.35970299357215
12460,209269.4800000172,7.280109889280518,-1.2924966677897853
12461,209286.2599999644,9.486832980505138,-1.2490457723982544
12462,209304.15500001982,7.615773105863909,-1.1659045405098132
12463,209320.62999997288,10.295630140987,-1.0636978224025597
12464,209338.12999993097,7.615773105863909,-1.1659045405098132
12465,209353.134999983,7.211102550927978,-0.982793723247329
12466,209371.74999993294,5.830951894845301,-1.0303768265243125
12467,209387.67999992706,2.23606797749979,-1.1071487177940904
12468,209403.24499993585,5,-0.9272952180016122
12469,209420.24999996647,6.708203932499369,-1.1071487177940904
12470,209437.47499992605,10,-0.9272952180016122
12471,209454.14499996696,15.620499351813308,-0.8760580505981934
12472,209470.65999999177,9.219544457292887,-0.8621700546672264
12473,209487.37999994773,5.830951894845301,-0.5404195002705842
12474,209503.8400000194,3.1622776601683795,-0.3217505543966422
12475,209521.0949999746,2,0
12476,209536.95999993943,0,0
12477,209554.32999995537,0,0
12478,209571.15999993403,0,0
12479,209587.42999995593,0,0
12480,209604.10999995656,0,0
12481,209619.44999999832,0,0
12482,209636.2899999367,0,0
12483,209654.11999996286,0,0
12484,209669.58999994677,0,0
12485,209686.27499998547,0,0
12486,209702.79499993194,0,0
12487,209720.71000002325,0,0
12488,209737.4149999814,0,0
12489,209752.86999996752,0,0
12490,209770.6949999556,0,0
12491,209786.5499999607,0,0
12492,209803.1300000148,0,0
12493,209819.65499999933,0,0
12494,209838.06999993976,0,0
12495,209853.81499992218,0,0
12496,209871.61499995273,1,0
12497,209887.14499992784,4,0
12498,209904.63999996427,5,0
12499,209919.76499999873,9.219544457292887,0.21866894587394195
12500,209938.0550000351,9.219544457292887,0.21866894587394195
12501,209954.91500000935,7.280109889280518,0.27829965900511133
12502,209970.71999998298,7.280109889280518,0.27829965900511133
12503,209987.294999999,7.280109889280518,0.27829965900511133
12504,210004.2249999242,6.324555320336759,0.3217505543966422
12505,210019.90499999374,5.385164807134504,0.3805063771123649
12506,210037.38500003237,10.295630140987,0.507098504392337
12507,210053.72500000522,6.708203932499369,0.4636476090008061
12508,210071.21999992523,7.211102550927978,0.5880026035475675
12509,210086.61499992013,7.0710678118654755,0.7853981633974483
12510,210105.72500003036,6.4031242374328485,0.6747409422235527
12511,210121.76999996882,10.816653826391969,0.982793723247329
12512,210137.6000000164,10.295630140987,1.0636978224025597
12513,210154.51999998186,13,1.1760052070951352
12514,210170.06000003312,17,1.0808390005411683
12515,210187.47999996413,17.08800749063506,1.2120256565243244
12516,210204.53999994788,30.083217912982647,1.3016288340091962
12517,210220.74999997858,18.439088914585774,1.3521273809209546
12518,210236.74999992363,10.198039027185569,1.373400766945016
12519,210254.3949999381,8.246211251235321,1.3258176636680326
12520,210270.6299999263,6.708203932499369,1.1071487177940904
12521,210287.18999994453,3.1622776601683795,1.2490457723982544
12522,210303.0349999899,2.8284271247461903,0.7853981633974483
12523,210321.3049999904,2.8284271247461903,0.7853981633974483
12524,210338.04499998223,3.605551275463989,0.5880026035475675
12525,210354.1500000283,4.47213595499958,0.4636476090008061
12526,210370.11999997776,5.830951894845301,0.5404195002705842
12527,210389.17500001844,8.06225774829855,0.5191461142465229
12528,210403.6400000332,12.083045973594572,0.4266274931268761
12529,210420.5549999606,9.055385138137417,0.11065722117389563
12530,210437.67999997362,7,0
12531,210453.02999997512,8,0
12532,210470.10499995667,5.385164807134504,-0.3805063771123649
12533,210487.45999997482,4.47213595499958,-0.4636476090008061
12534,210504.66500001494,2.23606797749979,-0.4636476090008061
12535,210519.94000002742,5,0
12536,210537.95499994885,5.0990195135927845,-0.19739555984988078
12537,210553.64499997813,8.94427190999916,-0.4636476090008061
12538,210569.84000001103,6.708203932499369,-0.4636476090008061
12539,210586.67500002775,8.94427190999916,-0.4636476090008061
12540,210603.99500001222,3.605551275463989,-0.5880026035475675
12541,210620.03999995068,4.47213595499958,-0.4636476090008061
12542,210638.28499999363,3.605551275463989,-0.982793723247329
12543,210655.58000002056,4.242640687119285,-0.7853981633974483
12544,210671.22499994002,5,-0.9272952180016122
12545,210687.4700000044,3.605551275463989,-0.982793723247329
12546,210704.769999953,4.47213595499958,-1.1071487177940904
12547,210719.51999992598,0,0
12548,210736.41000001226,0,0
12549,210752.91499996092,0,0
12550,210769.79499997105,0,0
12551,210786.16000001784,0,0
12552,210803.53999999352,0,0
12553,210820.4249999253,0,0
12554,210837.89999992587,0,0
12555,210854.7349999426,0,0
12556,210870.804999955,0,0
12557,210887.92499992996,0,0
12558,210902.73500001058,0,0
12559,210919.72000000533,0,0
12560,210938.04999999702,0,0
12561,210953.68999999482,0,0
12562,210970.08999995887,0,0
12563,210986.93499993533,0,0
12564,211004.28999995347,0,0
12565,211020.21500002593,21,0
12566,211036.92500002217,8.602325267042627,-0.6202494859828215
12567,211054.5249999268,9.433981132056603,-0.5585993153435624
12568,211072.22999993246,7.615773105863909,-0.4048917862850834
12569,211088.36499997415,7.615773105863909,-0.4048917862850834
12570,211104.54500000924,4.47213595499958,-0.4636476090008061
12571,211121.65999994613,5.0990195135927845,-0.19739555984988078
12572,211137.44999992196,6.324555320336759,-0.3217505543966422
12573,211153.73999997973,4.123105625617661,-0.24497866312686414
12574,211169.5700000273,4,0
12575,211186.9749999605,5,0
12576,211204.4599999208,5,0
12577,211219.68500001822,5,0
12578,211236.2949999515,6,0
12579,211254.239999922,5,0
12580,211271.5249999892,5.385164807134504,0.3805063771123649
12581,211288.0250000162,9.433981132056603,0.5585993153435624
12582,211304.2349999305,10.63014581273465,0.7188299996216245
12583,211319.93999995757,9.899494936611665,0.7853981633974483
12584,211336.6799999494,8.602325267042627,0.9505468408120751
12585,211353.62499998882,15,0.9272952180016122
12586,211370.3899999382,10.295630140987,1.0636978224025597
12587,211386.9349999586,12.083045973594572,1.1441688336680205
12588,211403.24999997392,6.324555320336759,1.2490457723982544
12589,211420.9699999774,7.615773105863909,1.1659045405098132
12590,211436.38500000816,7.615773105863909,1.1659045405098132
12591,211454.29999998305,6.708203932499369,1.1071487177940904
12592,211471.1599999573,6.708203932499369,1.1071487177940904
12593,211488.12999995425,5.830951894845301,1.0303768265243125
12594,211504.8249999527,8.06225774829855,1.0516502125483738
12595,211520.05499997176,7.211102550927978,0.982793723247329
12596,211536.54000000097,11.661903789690601,1.0303768265243125
12597,211554.16499997955,9.219544457292887,0.8621700546672264
12598,211571.54499995522,5.656854249492381,0.7853981633974483
12599,211587.52499998081,5,0.6435011087932844
12600,211603.03999995813,8.246211251235321,0.24497866312686414
12601,211621.29999999888,8.246211251235321,0.24497866312686414
12602,211638.68500001263,11,0
12603,211654.51000002213,12,0
12604,211671.2749999715,10,0
12605,211687.79500003438,11.704699910719626,-0.348771003583907
12606,211703.66499992087,14.7648230602334,-0.4939413689195812
12607,211720.18499998376,7.211102550927978,-0.5880026035475675
12608,211737.3249999946,6.4031242374328485,-0.6747409422235527
12609,211754.41499997396,4.242640687119285,-0.7853981633974483
12610,211770.6799999578,4.47213595499958,-1.1071487177940904
12611,211786.57500003465,5.385164807134504,-1.1902899496825317
12612,211804.43499994,10.770329614269007,-1.1902899496825317
12613,211820.86500001606,9.219544457292887,-1.3521273809209546
12614,211836.69999998529,15.297058540778355,-1.373400766945016
12615,211854.69499998726,16.1245154965971,-1.446441332248135
12616,211871.08499999158,22.20360331117452,-1.4352686128093959
12617,211886.65499992203,21.587033144922902,-1.3370531459259951
12618,211903.97999994457,26.476404589747453,-1.380808038876181
12619,211920.7199999364,14.317821063276353,-1.35970299357215
12620,211937.56500002928,8.54400374531753,-1.2120256565243244
12621,211954.48499999475,3.1622776601683795,-1.2490457723982544
12622,211970.80499993172,1.4142135623730951,-0.7853981633974483
12623,211987.33000003267,1,0
12624,212004.0250000311,1,0
12625,212021.2799999863,2,0
12626,212036.43500001635,2,0
12627,212053.30000002868,0,0
12628,212070.6249999348,0,0
12629,212087.33999996912,0,0
12630,212102.584999986,0,0
12631,212119.57999994047,26,0
12632,212138.03999999072,8.06225774829855,0.5191461142465229
12633,212154.9899999518,11.40175425099138,0.6610431688506868
12634,212171.22000001837,9.219544457292887,0.8621700546672264
12635,212187.63499998022,11.661903789690601,1.0303768265243125
12636,212205.27999999467,13.416407864998739,1.1071487177940904
12637,212221.85999993235,13.92838827718412,1.2036224929766774
12638,212237.81999992207,14.7648230602334,1.0768549578753155
12639,212255.3599999519,15.652475842498529,1.1071487177940904
12640,212269.6650000289,13.892443989449804,1.042721878368537
12641,212286.23500000685,23.323807579381203,1.0303768265243125
12642,212304.22499997076,19.697715603592208,1.1525719972156676
12643,212321.1499999743,19.697715603592208,1.1525719972156676
12644,212338.10499997344,16.1245154965971,1.0516502125483738
12645,212353.3049999969,10.295630140987,1.0636978224025597
12646,212370.52500003483,10,0.9272952180016122
12647,212386.4149999572,10.63014581273465,0.851966327173272
12648,212404.95500003453,6.4031242374328485,0.8960553845713439
12649,212421.1849999847,4.242640687119285,0.7853981633974483
12650,212437.55000003148,5,0.6435011087932844
12651,212453.34999996703,3.1622776601683795,0.3217505543966422
12652,212469.67000002041,3.1622776601683795,0.3217505543966422
12653,212487.6800000202,6.082762530298219,0.16514867741462683
12654,212504.71499993,8,0
12655,212520.59500000905,8.06225774829855,-0.12435499454676144
12656,212537.35999995843,10.295630140987,-0.507098504392337
12657,212553.02999995183,8.94427190999916,-0.4636476090008061
12658,212571.18999992963,15.556349186104045,-0.7853981633974483
12659,212588.2200000342,16.401219466856727,-0.9151007005533605
12660,212604.1650000261,18.35755975068582,-1.0584068664841588
12661,212620.59499998577,17.46424919657298,-1.1583858851975093
12662,212636.7699999828,18.027756377319946,-1.231503712340852
12663,212654.99499998987,10.770329614269007,-1.1902899496825317
12664,212670.1699999394,22.135943621178654,-1.2490457723982544
12665,212687.01500003226,7.615773105863909,-1.1659045405098132
12666,212703.14999995753,10.44030650891055,-1.2793395323170296
12667,212720.90499999467,7.0710678118654755,-1.4288992721907328
12668,212736.36500001885,4.123105625617661,-1.3258176636680326
12669,212753.15499992575,4.123105625617661,-1.3258176636680326
12670,212770.84000001196,4.123105625617661,-1.3258176636680326
12671,212786.52999992482,5.385164807134504,-1.1902899496825317
12672,212803.74000000302,4.123105625617661,-1.3258176636680326
12673,212820.2749999473,4.47213595499958,-1.1071487177940904
12674,212837.55499997642,2.23606797749979,-1.1071487177940904
12675,212852.88499994203,1.4142135623730951,-0.7853981633974483
12676,212871.42500001937,3.605551275463989,-0.5880026035475675
12677,212886.0899999272,2.23606797749979,-0.4636476090008061
12678,212902.92499994393,3.1622776601683795,-0.3217505543966422
12679,212920.6149999518,3,0
12680,212938.36499995086,4.123105625617661,-0.24497866312686414
12681,212955.34500002395,3,0
12682,212971.21500002686,5,0
12683,212987.8500000341,3,0
12684,213004.10999997985,3,0
12685,213020.91999992263,2,0
12686,213036.5799999563,2.23606797749979,0.4636476090008061
